gsm,series_id,organism_ch1,title,source_name_ch1,characteristics_ch1,platform_id,library_strategy,library_source,instrument_model,molecule_ch1,submission_date,singlecellprobability,metadata_archs4_file,archs4_version,spaceflight,microgravity,analog,species,split,study_exposure
GSM7709828,GSE240814,Mus musculus,30_S5,Skeletal muscle Gastrocnemius,"tissue: Skeletal muscle Gastrocnemius,genotype: C57BL6/J,treatment: Hindlimb Unloading,Sex: Male,time point: 72h",GPL21103,RNA-Seq,transcriptomic,Illumina HiSeq 4000,total RNA,Aug 14 2023,0.005992371915057252,mouse_gene_v2.5.h5,2.5,False,False,True,mouse,unseen,unseen_study
GSM7709829,GSE240814,Mus musculus,53_S39,Skeletal muscle Gastrocnemius,"tissue: Skeletal muscle Gastrocnemius,genotype: C57BL6/J,treatment: Hindlimb Unloading,Sex: Male,time point: 168h",GPL21103,RNA-Seq,transcriptomic,Illumina HiSeq 4000,total RNA,Aug 14 2023,0.005356972841655825,mouse_gene_v2.5.h5,2.5,False,False,True,mouse,unseen,unseen_study
GSM7709830,GSE240814,Mus musculus,49_S31,Skeletal muscle Gastrocnemius,"tissue: Skeletal muscle Gastrocnemius,genotype: C57BL6/J,treatment: Hindlimb Unloading,Sex: Male,time point: 168h",GPL21103,RNA-Seq,transcriptomic,Illumina HiSeq 4000,total RNA,Aug 14 2023,0.005356972841655825,mouse_gene_v2.5.h5,2.5,False,False,True,mouse,unseen,unseen_study
GSM7709831,GSE240814,Mus musculus,52_S37,Skeletal muscle Gastrocnemius,"tissue: Skeletal muscle Gastrocnemius,genotype: C57BL6/J,treatment: Hindlimb Unloading,Sex: Male,time point: 168h",GPL21103,RNA-Seq,transcriptomic,Illumina HiSeq 4000,total RNA,Aug 14 2023,0.005992371915057252,mouse_gene_v2.5.h5,2.5,False,False,True,mouse,unseen,unseen_study
GSM7709832,GSE240814,Mus musculus,48_S29,Skeletal muscle Gastrocnemius,"tissue: Skeletal muscle Gastrocnemius,genotype: C57BL6/J,treatment: Hindlimb Unloading,Sex: Male,time point: 168h",GPL21103,RNA-Seq,transcriptomic,Illumina HiSeq 4000,total RNA,Aug 14 2023,0.005664326669708768,mouse_gene_v2.5.h5,2.5,False,False,True,mouse,unseen,unseen_study
GSM7709833,GSE240814,Mus musculus,51_S35,Skeletal muscle Gastrocnemius,"tissue: Skeletal muscle Gastrocnemius,genotype: C57BL6/J,treatment: Hindlimb Unloading,Sex: Male,time point: 168h",GPL21103,RNA-Seq,transcriptomic,Illumina HiSeq 4000,total RNA,Aug 14 2023,0.005992371915057252,mouse_gene_v2.5.h5,2.5,False,False,True,mouse,unseen,unseen_study
GSM7709834,GSE240814,Mus musculus,54_S41,Skeletal muscle Gastrocnemius,"tissue: Skeletal muscle Gastrocnemius,genotype: C57BL6/J,treatment: Hindlimb Unloading,Sex: Male,time point: 168h",GPL21103,RNA-Seq,transcriptomic,Illumina HiSeq 4000,total RNA,Aug 14 2023,0.005304977015824727,mouse_gene_v2.5.h5,2.5,False,False,True,mouse,unseen,unseen_study
GSM7709835,GSE240814,Mus musculus,55_S27,Skeletal muscle Gastrocnemius,"tissue: Skeletal muscle Gastrocnemius,genotype: C57BL6/J,treatment: Hindlimb Unloading,Sex: Male,time point: 168h",GPL21103,RNA-Seq,transcriptomic,Illumina HiSeq 4000,total RNA,Aug 14 2023,0.005992371915057252,mouse_gene_v2.5.h5,2.5,False,False,True,mouse,unseen,unseen_study
GSM7709836,GSE240814,Mus musculus,50_S33,Skeletal muscle Gastrocnemius,"tissue: Skeletal muscle Gastrocnemius,genotype: C57BL6/J,treatment: Hindlimb Unloading,Sex: Male,time point: 168h",GPL21103,RNA-Seq,transcriptomic,Illumina HiSeq 4000,total RNA,Aug 14 2023,0.005992371915057252,mouse_gene_v2.5.h5,2.5,False,False,True,mouse,unseen,unseen_study
GSM7709845,GSE240814,Mus musculus,H69_S48,Skeletal muscle Gastrocnemius,"tissue: Skeletal muscle Gastrocnemius,genotype: C57BL6/J,treatment: Hindlimb Unloading,Sex: Female,time point: 24h",GPL21103,RNA-Seq,transcriptomic,Illumina HiSeq 4000,total RNA,Aug 14 2023,0.0,mouse_gene_v2.5.h5,2.5,False,False,True,mouse,unseen,unseen_study
GSM7709846,GSE240814,Mus musculus,H61_S30,Skeletal muscle Gastrocnemius,"tissue: Skeletal muscle Gastrocnemius,genotype: C57BL6/J,treatment: Hindlimb Unloading,Sex: Female,time point: 24h",GPL21103,RNA-Seq,transcriptomic,Illumina HiSeq 4000,total RNA,Aug 14 2023,0.003400738490205921,mouse_gene_v2.5.h5,2.5,False,False,True,mouse,unseen,unseen_study
GSM7709847,GSE240814,Mus musculus,H65_S36,Skeletal muscle Gastrocnemius,"tissue: Skeletal muscle Gastrocnemius,genotype: C57BL6/J,treatment: Hindlimb Unloading,Sex: Female,time point: 24h",GPL21103,RNA-Seq,transcriptomic,Illumina HiSeq 4000,total RNA,Aug 14 2023,0.001482808117975529,mouse_gene_v2.5.h5,2.5,False,False,True,mouse,unseen,unseen_study
GSM7709848,GSE240814,Mus musculus,H67_S42,Skeletal muscle Gastrocnemius,"tissue: Skeletal muscle Gastrocnemius,genotype: C57BL6/J,treatment: Hindlimb Unloading,Sex: Female,time point: 24h",GPL21103,RNA-Seq,transcriptomic,Illumina HiSeq 4000,total RNA,Aug 14 2023,0.013490714796063683,mouse_gene_v2.5.h5,2.5,False,False,True,mouse,unseen,unseen_study
GSM7709849,GSE240814,Mus musculus,H68_S45,Skeletal muscle Gastrocnemius,"tissue: Skeletal muscle Gastrocnemius,genotype: C57BL6/J,treatment: Hindlimb Unloading,Sex: Female,time point: 24h",GPL21103,RNA-Seq,transcriptomic,Illumina HiSeq 4000,total RNA,Aug 14 2023,0.00566016237045801,mouse_gene_v2.5.h5,2.5,False,False,True,mouse,unseen,unseen_study
GSM7709850,GSE240814,Mus musculus,H60_S27,Skeletal muscle Gastrocnemius,"tissue: Skeletal muscle Gastrocnemius,genotype: C57BL6/J,treatment: Hindlimb Unloading,Sex: Female,time point: 24h",GPL21103,RNA-Seq,transcriptomic,Illumina HiSeq 4000,total RNA,Aug 14 2023,0.0,mouse_gene_v2.5.h5,2.5,False,False,True,mouse,unseen,unseen_study
GSM7709851,GSE240814,Mus musculus,H63_S33,Skeletal muscle Gastrocnemius,"tissue: Skeletal muscle Gastrocnemius,genotype: C57BL6/J,treatment: Hindlimb Unloading,Sex: Female,time point: 24h",GPL21103,RNA-Seq,transcriptomic,Illumina HiSeq 4000,total RNA,Aug 14 2023,0.0027479549201823053,mouse_gene_v2.5.h5,2.5,False,False,True,mouse,unseen,unseen_study
GSM7709852,GSE240814,Mus musculus,H66_S39,Skeletal muscle Gastrocnemius,"tissue: Skeletal muscle Gastrocnemius,genotype: C57BL6/J,treatment: Hindlimb Unloading,Sex: Female,time point: 24h",GPL21103,RNA-Seq,transcriptomic,Illumina HiSeq 4000,total RNA,Aug 14 2023,0.0033899621675066954,mouse_gene_v2.5.h5,2.5,False,False,True,mouse,unseen,unseen_study
GSM7709853,GSE240814,Mus musculus,H72_S3,Skeletal muscle Gastrocnemius,"tissue: Skeletal muscle Gastrocnemius,genotype: C57BL6/J,treatment: Hindlimb Unloading,Sex: Female,time point: 48h",GPL21103,RNA-Seq,transcriptomic,Illumina HiSeq 4000,total RNA,Aug 14 2023,0.0072334180351866315,mouse_gene_v2.5.h5,2.5,False,False,True,mouse,unseen,unseen_study
GSM7709854,GSE240814,Mus musculus,H76_S7,Skeletal muscle Gastrocnemius,"tissue: Skeletal muscle Gastrocnemius,genotype: C57BL6/J,treatment: Hindlimb Unloading,Sex: Female,time point: 48h",GPL21103,RNA-Seq,transcriptomic,Illumina HiSeq 4000,total RNA,Aug 14 2023,0.00623181876897361,mouse_gene_v2.5.h5,2.5,False,False,True,mouse,unseen,unseen_study
GSM7709855,GSE240814,Mus musculus,H73_S4,Skeletal muscle Gastrocnemius,"tissue: Skeletal muscle Gastrocnemius,genotype: C57BL6/J,treatment: Hindlimb Unloading,Sex: Female,time point: 48h",GPL21103,RNA-Seq,transcriptomic,Illumina HiSeq 4000,total RNA,Aug 14 2023,0.006003299851726565,mouse_gene_v2.5.h5,2.5,False,False,True,mouse,unseen,unseen_study
GSM7709856,GSE240814,Mus musculus,H79r_S5,Skeletal muscle Gastrocnemius,"tissue: Skeletal muscle Gastrocnemius,genotype: C57BL6/J,treatment: Hindlimb Unloading,Sex: Female,time point: 48h",GPL21103,RNA-Seq,transcriptomic,Illumina HiSeq 4000,total RNA,Aug 14 2023,0.005992371915057252,mouse_gene_v2.5.h5,2.5,False,False,True,mouse,unseen,unseen_study
GSM7709857,GSE240814,Mus musculus,H70_S1,Skeletal muscle Gastrocnemius,"tissue: Skeletal muscle Gastrocnemius,genotype: C57BL6/J,treatment: Hindlimb Unloading,Sex: Female,time point: 48h",GPL21103,RNA-Seq,transcriptomic,Illumina HiSeq 4000,total RNA,Aug 14 2023,0.004087733939809815,mouse_gene_v2.5.h5,2.5,False,False,True,mouse,unseen,unseen_study
GSM7709858,GSE240814,Mus musculus,H74_S6,Skeletal muscle Gastrocnemius,"tissue: Skeletal muscle Gastrocnemius,genotype: C57BL6/J,treatment: Hindlimb Unloading,Sex: Female,time point: 48h",GPL21103,RNA-Seq,transcriptomic,Illumina HiSeq 4000,total RNA,Aug 14 2023,0.005367900778325138,mouse_gene_v2.5.h5,2.5,False,False,True,mouse,unseen,unseen_study
GSM7709859,GSE240814,Mus musculus,H71_S2,Skeletal muscle Gastrocnemius,"tissue: Skeletal muscle Gastrocnemius,genotype: C57BL6/J,treatment: Hindlimb Unloading,Sex: Female,time point: 48h",GPL21103,RNA-Seq,transcriptomic,Illumina HiSeq 4000,total RNA,Aug 14 2023,0.006003299851726565,mouse_gene_v2.5.h5,2.5,False,False,True,mouse,unseen,unseen_study
GSM7709860,GSE240814,Mus musculus,H78_S8,Skeletal muscle Gastrocnemius,"tissue: Skeletal muscle Gastrocnemius,genotype: C57BL6/J,treatment: Hindlimb Unloading,Sex: Female,time point: 48h",GPL21103,RNA-Seq,transcriptomic,Illumina HiSeq 4000,total RNA,Aug 14 2023,0.005356972841655825,mouse_gene_v2.5.h5,2.5,False,False,True,mouse,unseen,unseen_study
GSM7709861,GSE240814,Mus musculus,H85_S18,Skeletal muscle Gastrocnemius,"tissue: Skeletal muscle Gastrocnemius,genotype: C57BL6/J,treatment: Hindlimb Unloading,Sex: Female,time point: 72h",GPL21103,RNA-Seq,transcriptomic,Illumina HiSeq 4000,total RNA,Aug 14 2023,0.02392807246403871,mouse_gene_v2.5.h5,2.5,False,False,True,mouse,unseen,unseen_study
GSM7709862,GSE240814,Mus musculus,H82_S9,Skeletal muscle Gastrocnemius,"tissue: Skeletal muscle Gastrocnemius,genotype: C57BL6/J,treatment: Hindlimb Unloading,Sex: Female,time point: 72h",GPL21103,RNA-Seq,transcriptomic,Illumina HiSeq 4000,total RNA,Aug 14 2023,0.002732992294252493,mouse_gene_v2.5.h5,2.5,False,False,True,mouse,unseen,unseen_study
GSM7709863,GSE240814,Mus musculus,H81_S6,Skeletal muscle Gastrocnemius,"tissue: Skeletal muscle Gastrocnemius,genotype: C57BL6/J,treatment: Hindlimb Unloading,Sex: Female,time point: 72h",GPL21103,RNA-Seq,transcriptomic,Illumina HiSeq 4000,total RNA,Aug 14 2023,0.00475368745054271,mouse_gene_v2.5.h5,2.5,False,False,True,mouse,unseen,unseen_study
GSM7709864,GSE240814,Mus musculus,H87_S21,Skeletal muscle Gastrocnemius,"tissue: Skeletal muscle Gastrocnemius,genotype: C57BL6/J,treatment: Hindlimb Unloading,Sex: Female,time point: 72h",GPL21103,RNA-Seq,transcriptomic,Illumina HiSeq 4000,total RNA,Aug 14 2023,0.031653695660906214,mouse_gene_v2.5.h5,2.5,False,False,True,mouse,unseen,unseen_study
GSM7709865,GSE240814,Mus musculus,H83_S12,Skeletal muscle Gastrocnemius,"tissue: Skeletal muscle Gastrocnemius,genotype: C57BL6/J,treatment: Hindlimb Unloading,Sex: Female,time point: 72h",GPL21103,RNA-Seq,transcriptomic,Illumina HiSeq 4000,total RNA,Aug 14 2023,0.0,mouse_gene_v2.5.h5,2.5,False,False,True,mouse,unseen,unseen_study
GSM7709866,GSE240814,Mus musculus,H84_S15,Skeletal muscle Gastrocnemius,"tissue: Skeletal muscle Gastrocnemius,genotype: C57BL6/J,treatment: Hindlimb Unloading,Sex: Female,time point: 72h",GPL21103,RNA-Seq,transcriptomic,Illumina HiSeq 4000,total RNA,Aug 14 2023,0.00511128243693124,mouse_gene_v2.5.h5,2.5,False,False,True,mouse,unseen,unseen_study
GSM7709867,GSE240814,Mus musculus,H80_S3,Skeletal muscle Gastrocnemius,"tissue: Skeletal muscle Gastrocnemius,genotype: C57BL6/J,treatment: Hindlimb Unloading,Sex: Female,time point: 72h",GPL21103,RNA-Seq,transcriptomic,Illumina HiSeq 4000,total RNA,Aug 14 2023,0.0029822383813409114,mouse_gene_v2.5.h5,2.5,False,False,True,mouse,unseen,unseen_study
GSM7709868,GSE240814,Mus musculus,H88_S24,Skeletal muscle Gastrocnemius,"tissue: Skeletal muscle Gastrocnemius,genotype: C57BL6/J,treatment: Hindlimb Unloading,Sex: Female,time point: 72h",GPL21103,RNA-Seq,transcriptomic,Illumina HiSeq 4000,total RNA,Aug 14 2023,0.0,mouse_gene_v2.5.h5,2.5,False,False,True,mouse,unseen,unseen_study
GSM7709869,GSE240814,Mus musculus,H109_S62,Skeletal muscle Gastrocnemius,"tissue: Skeletal muscle Gastrocnemius,genotype: C57BL6/J,treatment: Hindlimb Unloading,Sex: Female,time point: 168h",GPL21103,RNA-Seq,transcriptomic,Illumina HiSeq 4000,total RNA,Aug 14 2023,0.0056123308438776704,mouse_gene_v2.5.h5,2.5,False,False,True,mouse,unseen,unseen_study
GSM7709870,GSE240814,Mus musculus,H104_S56,Skeletal muscle Gastrocnemius,"tissue: Skeletal muscle Gastrocnemius,genotype: C57BL6/J,treatment: Hindlimb Unloading,Sex: Female,time point: 168h",GPL21103,RNA-Seq,transcriptomic,Illumina HiSeq 4000,total RNA,Aug 14 2023,0.006063016365422806,mouse_gene_v2.5.h5,2.5,False,False,True,mouse,unseen,unseen_study
GSM7709871,GSE240814,Mus musculus,H108_S60,Skeletal muscle Gastrocnemius,"tissue: Skeletal muscle Gastrocnemius,genotype: C57BL6/J,treatment: Hindlimb Unloading,Sex: Female,time point: 168h",GPL21103,RNA-Seq,transcriptomic,Illumina HiSeq 4000,total RNA,Aug 14 2023,0.00701657558266722,mouse_gene_v2.5.h5,2.5,False,False,True,mouse,unseen,unseen_study
GSM7709872,GSE240814,Mus musculus,H100_S50,Skeletal muscle Gastrocnemius,"tissue: Skeletal muscle Gastrocnemius,genotype: C57BL6/J,treatment: Hindlimb Unloading,Sex: Female,time point: 168h",GPL21103,RNA-Seq,transcriptomic,Illumina HiSeq 4000,total RNA,Aug 14 2023,0.00701657558266722,mouse_gene_v2.5.h5,2.5,False,False,True,mouse,unseen,unseen_study
GSM7709873,GSE240814,Mus musculus,H105_S58,Skeletal muscle Gastrocnemius,"tissue: Skeletal muscle Gastrocnemius,genotype: C57BL6/J,treatment: Hindlimb Unloading,Sex: Female,time point: 168h",GPL21103,RNA-Seq,transcriptomic,Illumina HiSeq 4000,total RNA,Aug 14 2023,0.006299725743110196,mouse_gene_v2.5.h5,2.5,False,False,True,mouse,unseen,unseen_study
GSM7709874,GSE240814,Mus musculus,H102_S54,Skeletal muscle Gastrocnemius,"tissue: Skeletal muscle Gastrocnemius,genotype: C57BL6/J,treatment: Hindlimb Unloading,Sex: Female,time point: 168h",GPL21103,RNA-Seq,transcriptomic,Illumina HiSeq 4000,total RNA,Aug 14 2023,0.0048478106605617305,mouse_gene_v2.5.h5,2.5,False,False,True,mouse,unseen,unseen_study
GSM7709875,GSE240814,Mus musculus,H101_S52,Skeletal muscle Gastrocnemius,"tissue: Skeletal muscle Gastrocnemius,genotype: C57BL6/J,treatment: Hindlimb Unloading,Sex: Female,time point: 168h",GPL21103,RNA-Seq,transcriptomic,Illumina HiSeq 4000,total RNA,Aug 14 2023,0.0013872149470010114,mouse_gene_v2.5.h5,2.5,False,False,True,mouse,unseen,unseen_study
GSM7881540,GSE246962,Mus musculus,"Control, c57b6l mice,repeated1 [S9_2_S]",leg muscles,"tissue: leg muscles,mouse model: hindlimb suspension ischemia,genotype: WT,treatment: untreated",GPL24247,RNA-Seq,transcriptomic,Illumina NovaSeq 6000,total RNA,Nov 03 2023,0.0028680871566864876,mouse_gene_v2.5.h5,2.5,False,False,True,mouse,unseen,unseen_study
GSM7881541,GSE246962,Mus musculus,"Control, c57b6l mice,repeated2 [S9_4_S]",leg muscles,"tissue: leg muscles,mouse model: hindlimb suspension ischemia,genotype: WT,treatment: untreated",GPL24247,RNA-Seq,transcriptomic,Illumina NovaSeq 6000,total RNA,Nov 03 2023,0.0057693550197839534,mouse_gene_v2.5.h5,2.5,False,False,True,mouse,unseen,unseen_study
GSM7881542,GSE246962,Mus musculus,"Control, c57b6l mice,repeated3 [S9_5_S]",leg muscles,"tissue: leg muscles,mouse model: hindlimb suspension ischemia,genotype: WT,treatment: untreated",GPL24247,RNA-Seq,transcriptomic,Illumina NovaSeq 6000,total RNA,Nov 03 2023,0.0031754409847394314,mouse_gene_v2.5.h5,2.5,False,False,True,mouse,unseen,unseen_study
GSM7881543,GSE246962,Mus musculus,"Asp, c57b6l mice,repeated1 [S7_1_S]",leg muscles,"tissue: leg muscles,mouse model: hindlimb suspension ischemia,genotype: WT,treatment: aspirin",GPL24247,RNA-Seq,transcriptomic,Illumina NovaSeq 6000,total RNA,Nov 03 2023,0.0033518735053008246,mouse_gene_v2.5.h5,2.5,False,False,True,mouse,unseen,unseen_study
GSM7881544,GSE246962,Mus musculus,"Asp, c57b6l mice,repeated2 [S7_3_S]",leg muscles,"tissue: leg muscles,mouse model: hindlimb suspension ischemia,genotype: WT,treatment: aspirin",GPL24247,RNA-Seq,transcriptomic,Illumina NovaSeq 6000,total RNA,Nov 03 2023,0.0019091417710625572,mouse_gene_v2.5.h5,2.5,False,False,True,mouse,unseen,unseen_study
GSM7881545,GSE246962,Mus musculus,"Asp, c57b6l mice,repeated3 [S10_4_S]",leg muscles,"tissue: leg muscles,mouse model: hindlimb suspension ischemia,genotype: WT,treatment: aspirin",GPL24247,RNA-Seq,transcriptomic,Illumina NovaSeq 6000,total RNA,Nov 03 2023,0.0034039599019864758,mouse_gene_v2.5.h5,2.5,False,False,True,mouse,unseen,unseen_study
GSM7881546,GSE246962,Mus musculus,"Asp+Pep, c57b6l mice,repeated1 [S8_1_S]",leg muscles,"tissue: leg muscles,mouse model: hindlimb suspension ischemia,genotype: WT,treatment: peptide hydrogel combined with aspirin",GPL24247,RNA-Seq,transcriptomic,Illumina NovaSeq 6000,total RNA,Nov 03 2023,0.0031754409847394314,mouse_gene_v2.5.h5,2.5,False,False,True,mouse,unseen,unseen_study
GSM7881547,GSE246962,Mus musculus,"Asp+Pep, c57b6l mice,repeated2 [S8_3_S]",leg muscles,"tissue: leg muscles,mouse model: hindlimb suspension ischemia,genotype: WT,treatment: peptide hydrogel combined with aspirin",GPL24247,RNA-Seq,transcriptomic,Illumina NovaSeq 6000,total RNA,Nov 03 2023,0.0019612281677482074,mouse_gene_v2.5.h5,2.5,False,False,True,mouse,unseen,unseen_study
GSM7881548,GSE246962,Mus musculus,"Asp+Pep, c57b6l mice,repeated3 [S8_5_S]",leg muscles,"tissue: leg muscles,mouse model: hindlimb suspension ischemia,genotype: WT,treatment: peptide hydrogel combined with aspirin",GPL24247,RNA-Seq,transcriptomic,Illumina NovaSeq 6000,total RNA,Nov 03 2023,0.005048118152591229,mouse_gene_v2.5.h5,2.5,False,False,True,mouse,unseen,unseen_study
GSM7912166,GSE248366,Homo sapiens,W005M_D3_ExptCtrl,Human umbilical cord,"tissue: Human umbilical cord,cell line: Human Wharton's Jelly Stem Cells,cell type: Mesenchymal Stem Cells,Sex: M,time: Day3,treatment: Stimulated microgravity",GPL24676,RNA-Seq,transcriptomic,Illumina NovaSeq 6000,total RNA,Nov 21 2023,0.01548855239655376,human_gene_v2.5.h5,2.5,False,True,False,human,unseen,unseen_study
GSM7912167,GSE248366,Homo sapiens,W005M_D6_ExptCtrl,Human umbilical cord,"tissue: Human umbilical cord,cell line: Human Wharton's Jelly Stem Cells,cell type: Mesenchymal Stem Cells,Sex: M,time: Day6,treatment: Stimulated microgravity",GPL24676,RNA-Seq,transcriptomic,Illumina NovaSeq 6000,total RNA,Nov 21 2023,0.006081490106639789,human_gene_v2.5.h5,2.5,False,True,False,human,unseen,unseen_study
GSM7912168,GSE248366,Homo sapiens,W012M_D3_ExptCtrl,Human umbilical cord,"tissue: Human umbilical cord,cell line: Human Wharton's Jelly Stem Cells,cell type: Mesenchymal Stem Cells,Sex: M,time: Day3,treatment: Stimulated microgravity",GPL24676,RNA-Seq,transcriptomic,Illumina NovaSeq 6000,total RNA,Nov 21 2023,0.005039004680943763,human_gene_v2.5.h5,2.5,False,True,False,human,unseen,unseen_study
GSM7912169,GSE248366,Homo sapiens,W013F_D3_ExptCtrl,Human umbilical cord,"tissue: Human umbilical cord,cell line: Human Wharton's Jelly Stem Cells,cell type: Mesenchymal Stem Cells,Sex: F,time: Day3,treatment: Stimulated microgravity",GPL24676,RNA-Seq,transcriptomic,Illumina NovaSeq 6000,total RNA,Nov 21 2023,0.008482053587514428,human_gene_v2.5.h5,2.5,False,True,False,human,unseen,unseen_study
GSM7912170,GSE248366,Homo sapiens,W033F_D3_ExptCtrl,Human umbilical cord,"tissue: Human umbilical cord,cell line: Human Wharton's Jelly Stem Cells,cell type: Mesenchymal Stem Cells,Sex: F,time: Day3,treatment: Stimulated microgravity",GPL24676,RNA-Seq,transcriptomic,Illumina NovaSeq 6000,total RNA,Nov 21 2023,0.01063035319909096,human_gene_v2.5.h5,2.5,False,True,False,human,unseen,unseen_study
GSM7912172,GSE248366,Homo sapiens,W037M_D3_ExptCtrl,Human umbilical cord,"tissue: Human umbilical cord,cell line: Human Wharton's Jelly Stem Cells,cell type: Mesenchymal Stem Cells,Sex: M,time: Day3,treatment: Stimulated microgravity",GPL24676,RNA-Seq,transcriptomic,Illumina NovaSeq 6000,total RNA,Nov 21 2023,0.008763819454347612,human_gene_v2.5.h5,2.5,False,True,False,human,unseen,unseen_study
GSM7912173,GSE248366,Homo sapiens,W037M_D6_ExptCtrl,Human umbilical cord,"tissue: Human umbilical cord,cell line: Human Wharton's Jelly Stem Cells,cell type: Mesenchymal Stem Cells,Sex: M,time: Day6,treatment: Stimulated microgravity",GPL24676,RNA-Seq,transcriptomic,Illumina NovaSeq 6000,total RNA,Nov 21 2023,0.0167306478758821,human_gene_v2.5.h5,2.5,False,True,False,human,unseen,unseen_study
GSM7912174,GSE248366,Homo sapiens,W040F_D3_ExptCtrl,Human umbilical cord,"tissue: Human umbilical cord,cell line: Human Wharton's Jelly Stem Cells,cell type: Mesenchymal Stem Cells,Sex: F,time: Day3,treatment: Stimulated microgravity",GPL24676,RNA-Seq,transcriptomic,Illumina NovaSeq 6000,total RNA,Nov 21 2023,0.03671310437423143,human_gene_v2.5.h5,2.5,False,True,False,human,unseen,unseen_study
GSM7912175,GSE248366,Homo sapiens,W040F_D6_ExptCtrl,Human umbilical cord,"tissue: Human umbilical cord,cell line: Human Wharton's Jelly Stem Cells,cell type: Mesenchymal Stem Cells,Sex: F,time: Day6,treatment: Stimulated microgravity",GPL24676,RNA-Seq,transcriptomic,Illumina NovaSeq 6000,total RNA,Nov 21 2023,0.010274415899014554,human_gene_v2.5.h5,2.5,False,True,False,human,unseen,unseen_study
GSM7912176,GSE248366,Homo sapiens,W042M_D3_ExptCtrl,Human umbilical cord,"tissue: Human umbilical cord,cell line: Human Wharton's Jelly Stem Cells,cell type: Mesenchymal Stem Cells,Sex: M,time: Day3,treatment: Stimulated microgravity",GPL24676,RNA-Seq,transcriptomic,Illumina NovaSeq 6000,total RNA,Nov 21 2023,0.008925163689004444,human_gene_v2.5.h5,2.5,False,True,False,human,unseen,unseen_study
GSM7912177,GSE248366,Homo sapiens,W042M_D6_ExptCtrl,Human umbilical cord,"tissue: Human umbilical cord,cell line: Human Wharton's Jelly Stem Cells,cell type: Mesenchymal Stem Cells,Sex: M,time: Day6,treatment: Stimulated microgravity",GPL24676,RNA-Seq,transcriptomic,Illumina NovaSeq 6000,total RNA,Nov 21 2023,0.006224513672646795,human_gene_v2.5.h5,2.5,False,True,False,human,unseen,unseen_study
GSM7912178,GSE248366,Homo sapiens,W043F_D6_ExptCtrl,Human umbilical cord,"tissue: Human umbilical cord,cell line: Human Wharton's Jelly Stem Cells,cell type: Mesenchymal Stem Cells,Sex: F,time: Day6,treatment: Stimulated microgravity",GPL24676,RNA-Seq,transcriptomic,Illumina NovaSeq 6000,total RNA,Nov 21 2023,0.009280891989693668,human_gene_v2.5.h5,2.5,False,True,False,human,unseen,unseen_study
GSM7912179,GSE248366,Homo sapiens,W005M_D3_suG,Human umbilical cord,"tissue: Human umbilical cord,cell line: Human Wharton's Jelly Stem Cells,cell type: Mesenchymal Stem Cells,Sex: M,time: Day3,treatment: Stimulated microgravity",GPL24676,RNA-Seq,transcriptomic,Illumina NovaSeq 6000,total RNA,Nov 21 2023,0.007655394044600221,human_gene_v2.5.h5,2.5,False,True,False,human,unseen,unseen_study
GSM7912180,GSE248366,Homo sapiens,W012M_D3_suG,Human umbilical cord,"tissue: Human umbilical cord,cell line: Human Wharton's Jelly Stem Cells,cell type: Mesenchymal Stem Cells,Sex: M,time: Day3,treatment: Stimulated microgravity",GPL24676,RNA-Seq,transcriptomic,Illumina NovaSeq 6000,total RNA,Nov 21 2023,0.009172570767136371,human_gene_v2.5.h5,2.5,False,True,False,human,unseen,unseen_study
GSM7912181,GSE248366,Homo sapiens,W013F_D3_suG,Human umbilical cord,"tissue: Human umbilical cord,cell line: Human Wharton's Jelly Stem Cells,cell type: Mesenchymal Stem Cells,Sex: F,time: Day3,treatment: Stimulated microgravity",GPL24676,RNA-Seq,transcriptomic,Illumina NovaSeq 6000,total RNA,Nov 21 2023,0.009172570767136371,human_gene_v2.5.h5,2.5,False,True,False,human,unseen,unseen_study
GSM7912182,GSE248366,Homo sapiens,W033F_D3_suG,Human umbilical cord,"tissue: Human umbilical cord,cell line: Human Wharton's Jelly Stem Cells,cell type: Mesenchymal Stem Cells,Sex: F,time: Day3,treatment: Stimulated microgravity",GPL24676,RNA-Seq,transcriptomic,Illumina NovaSeq 6000,total RNA,Nov 21 2023,0.004995200329562717,human_gene_v2.5.h5,2.5,False,True,False,human,unseen,unseen_study
GSM7912183,GSE248366,Homo sapiens,W037M_D3_suG,Human umbilical cord,"tissue: Human umbilical cord,cell line: Human Wharton's Jelly Stem Cells,cell type: Mesenchymal Stem Cells,Sex: M,time: Day3,treatment: Stimulated microgravity",GPL24676,RNA-Seq,transcriptomic,Illumina NovaSeq 6000,total RNA,Nov 21 2023,0.007384172558701408,human_gene_v2.5.h5,2.5,False,True,False,human,unseen,unseen_study
GSM7912184,GSE248366,Homo sapiens,W040F_D3_suG,Human umbilical cord,"tissue: Human umbilical cord,cell line: Human Wharton's Jelly Stem Cells,cell type: Mesenchymal Stem Cells,Sex: F,time: Day3,treatment: Stimulated microgravity",GPL24676,RNA-Seq,transcriptomic,Illumina NovaSeq 6000,total RNA,Nov 21 2023,0.010683167211803313,human_gene_v2.5.h5,2.5,False,True,False,human,unseen,unseen_study
