gene_symbol,exon_length
ENSG00000264705,2074
ENSG00000264727,2607
ENSG00000264729,302
ENSG00000264734,1696
ENSG00000264735,958
ENSG00000264739,2166
ENSG00000264750,173
ENSG00000264754,612
ENSG00000264765,771
ENSG00000264772,4554
ENSG00000264785,446
ENSG00000264791,454
ENSG00000264808,3862
ENSG00000264812,680
ENSG00000264813,4862
ENSG00000264825,366
ENSG00000264829,352
ENSG00000264834,99
ENSG00000264843,823
ENSG00000264845,336
ENSG00000264853,2790
ENSG00000264860,588
ENSG00000264869,876
ENSG00000264874,109
ENSG00000264876,1827
ENSG00000264880,525
ENSG00000264881,86
ENSG00000264895,2170
ENSG00000264911,658
ENSG00000264914,547
ENSG00000264924,507
ENSG00000264930,316
ENSG00000264932,563
ENSG00000264937,240
ENSG00000264956,2633
ENSG00000264968,942
ENSG00000264982,772
ENSG00000264985,4315
ENSG00000264990,1629
ENSG00000265008,473
ENSG00000265010,321
ENSG00000265015,237
ENSG00000265028,74
ENSG00000265031,102
ENSG00000265041,942
ENSG00000265043,3703
ENSG00000265046,397
ENSG00000265055,1423
ENSG00000265061,68
ENSG00000265069,2295
ENSG00000265073,754
ENSG00000265094,281
ENSG00000265099,322
ENSG00000265100,2355
ENSG00000265101,523
ENSG00000265113,428
ENSG00000265115,561
ENSG00000265118,1008
ENSG00000265121,597
ENSG00000265125,1426
ENSG00000265126,788
ENSG00000265128,714
ENSG00000265136,456
ENSG00000265139,271
ENSG00000265179,4280
ENSG00000265188,913
ENSG00000265194,3017
ENSG00000265204,564
ENSG00000265205,499
ENSG00000265217,1231
ENSG00000265218,2970
ENSG00000265222,955
ENSG00000265233,169
ENSG00000265240,1297
ENSG00000265246,1762
ENSG00000265254,1113
ENSG00000265257,914
ENSG00000265261,2747
ENSG00000265265,396
ENSG00000265282,1351
ENSG00000265287,1083
ENSG00000265289,591
ENSG00000265298,892
ENSG00000265303,557
ENSG00000265334,638
ENSG00000265337,475
ENSG00000265342,970
ENSG00000265349,212
ENSG00000265356,1844
ENSG00000265359,848
ENSG00000265378,397
ENSG00000265380,1262
ENSG00000265393,338
ENSG00000265394,1041
ENSG00000265399,1771
ENSG00000265400,718
ENSG00000265401,461
ENSG00000265408,317
ENSG00000265413,2315
ENSG00000265417,1105
ENSG00000265421,66
ENSG00000265425,755
ENSG00000265428,302
ENSG00000265437,510
ENSG00000265443,460
ENSG00000265445,2793
ENSG00000265453,322
ENSG00000265460,1389
ENSG00000265474,521
ENSG00000265477,454
ENSG00000265478,985
ENSG00000265484,1709
ENSG00000265487,244
ENSG00000265490,396
ENSG00000265494,1982
ENSG00000265496,582
ENSG00000265511,795
ENSG00000265519,347
ENSG00000265542,2207
ENSG00000265547,1051
ENSG00000265552,883
ENSG00000265554,2240
ENSG00000265579,2206
ENSG00000265614,367
ENSG00000265618,1121
ENSG00000265625,1052
ENSG00000265626,182
ENSG00000265630,203
ENSG00000265639,847
ENSG00000265643,432
ENSG00000265644,573
ENSG00000265656,447
ENSG00000265664,229
ENSG00000265670,387
ENSG00000265678,555
ENSG00000265689,372
ENSG00000265690,1287
ENSG00000265693,130
ENSG00000265697,563
ENSG00000265712,685
ENSG00000265713,955
ENSG00000265728,855
ENSG00000265737,586
ENSG00000265739,546
ENSG00000265749,1689
ENSG00000265750,735
ENSG00000265775,536
ENSG00000265781,374
ENSG00000265784,456
ENSG00000265791,308
ENSG00000265794,514
ENSG00000265798,1967
ENSG00000265800,400
ENSG00000265801,430
ENSG00000265815,100
ENSG00000265833,73
ENSG00000265840,287
ENSG00000265844,1771
ENSG00000265845,1227
ENSG00000265853,232
ENSG00000265883,164
ENSG00000265897,224
ENSG00000265908,599
ENSG00000265912,2474
ENSG00000265916,634
ENSG00000265927,1027
ENSG00000265935,468
ENSG00000265936,173
ENSG00000265946,378
ENSG00000265948,361
ENSG00000265967,554
ENSG00000265971,355
ENSG00000265973,1091
ENSG00000265980,471
ENSG00000265982,96
ENSG00000265987,403
ENSG00000265994,2384
ENSG00000265995,287
ENSG00000266003,1347
ENSG00000266009,166
ENSG00000266014,3355
ENSG00000266042,109
ENSG00000266048,117
ENSG00000266049,1049
ENSG00000266050,211
ENSG00000266065,567
ENSG00000266076,1616
ENSG00000266086,2270
ENSG00000266088,2524
ENSG00000266100,563
ENSG00000266101,863
ENSG00000266102,472
ENSG00000266105,586
ENSG00000266106,651
ENSG00000266111,419
ENSG00000266114,575
ENSG00000266120,2129
ENSG00000266126,366
ENSG00000266149,1148
ENSG00000266153,547
ENSG00000266155,257
ENSG00000266171,1714
ENSG00000266179,182
ENSG00000266184,913
ENSG00000266188,88
ENSG00000266190,291
ENSG00000266196,1009
ENSG00000266202,582
ENSG00000266213,2727
ENSG00000266222,333
ENSG00000266237,839
ENSG00000266261,571
ENSG00000266268,1416
ENSG00000266270,70
ENSG00000266273,2295
ENSG00000266279,582
ENSG00000266283,770
ENSG00000266302,8802
ENSG00000266306,3377
ENSG00000266311,484
ENSG00000266335,714
ENSG00000266340,668
ENSG00000266341,192
ENSG00000266356,154
ENSG00000266364,226
ENSG00000266365,843
ENSG00000266368,463
ENSG00000266369,1372
ENSG00000266371,2780
ENSG00000266373,586
ENSG00000266378,2140
ENSG00000266379,297
ENSG00000266385,552
ENSG00000266416,28
ENSG00000266446,435
ENSG00000266448,292
ENSG00000266456,2106
ENSG00000266460,597
ENSG00000266466,965
ENSG00000266469,1525
ENSG00000266470,159
ENSG00000266479,244
ENSG00000266489,4345
ENSG00000266495,389
ENSG00000266498,686
ENSG00000266505,1780
ENSG00000266513,557
ENSG00000266521,433
ENSG00000266522,1175
ENSG00000266535,993
ENSG00000266538,317
ENSG00000266541,534
ENSG00000266560,1310
ENSG00000266561,177
ENSG00000266573,7323
ENSG00000266578,1347
ENSG00000266579,345
ENSG00000266586,179
ENSG00000266598,537
ENSG00000266599,727
ENSG00000266602,9905
ENSG00000266642,1264
ENSG00000266644,560
ENSG00000266647,216
ENSG00000266651,304
ENSG00000266654,345
ENSG00000266664,191
ENSG00000266667,1015
ENSG00000266673,203
ENSG00000266677,2349
ENSG00000266680,1404
ENSG00000266691,1423
ENSG00000266692,55
ENSG00000266696,472
ENSG00000266709,1652
ENSG00000266711,547
ENSG00000266717,709
ENSG00000266718,3822
ENSG00000266728,603
ENSG00000266743,4309
ENSG00000266744,511
ENSG00000266765,419
ENSG00000266767,2742
ENSG00000266771,104
ENSG00000266774,1374
ENSG00000266775,771
ENSG00000266783,1049
ENSG00000266801,641
ENSG00000266802,77
ENSG00000266803,689
ENSG00000266805,3485
ENSG00000266806,229
ENSG00000266818,1796
ENSG00000266821,2927
ENSG00000266824,1045
ENSG00000266830,3177
ENSG00000266839,280
ENSG00000266840,483
ENSG00000266846,2083
ENSG00000266865,527
ENSG00000266869,3495
ENSG00000266872,656
ENSG00000266876,1000
ENSG00000266877,568
ENSG00000266885,434
ENSG00000266891,368
ENSG00000266896,1630
ENSG00000266897,391
ENSG00000266900,1603
ENSG00000266901,474
ENSG00000266905,1418
ENSG00000266906,301
ENSG00000266907,2171
ENSG00000266910,759
ENSG00000266918,2262
ENSG00000266922,491
ENSG00000266923,1968
ENSG00000266924,911
ENSG00000266925,1519
ENSG00000266928,1568
ENSG00000266929,594
ENSG00000266931,285
ENSG00000266932,988
ENSG00000266934,1329
ENSG00000266936,366
ENSG00000266938,598
ENSG00000266941,341
ENSG00000266947,2916
ENSG00000266950,408
ENSG00000266951,602
ENSG00000266953,625
ENSG00000266955,528
ENSG00000266959,154
ENSG00000266961,310
ENSG00000266963,472
ENSG00000266965,1699
ENSG00000266968,1785
ENSG00000266973,566
ENSG00000266977,771
ENSG00000266980,890
ENSG00000266981,559
ENSG00000266985,1389
ENSG00000266987,360
ENSG00000266988,2435
ENSG00000266990,641
ENSG00000266993,1290
ENSG00000266994,556
ENSG00000266995,200
ENSG00000266997,936
ENSG00000266998,3903
ENSG00000267000,487
ENSG00000267001,543
ENSG00000267002,7231
ENSG00000267004,97
ENSG00000267005,448
ENSG00000267006,1176
ENSG00000267007,447
ENSG00000267009,1436
ENSG00000267011,837
ENSG00000267015,427
ENSG00000267016,1132
ENSG00000267022,3766
ENSG00000267024,516
ENSG00000267026,2361
ENSG00000267027,240
ENSG00000267030,540
ENSG00000267032,1053
ENSG00000267033,578
ENSG00000267035,396
ENSG00000267036,871
ENSG00000267038,1428
ENSG00000267039,816
ENSG00000267042,567
ENSG00000267044,472
ENSG00000267048,559
ENSG00000267049,427
ENSG00000267051,3689
ENSG00000267054,375
ENSG00000267055,670
ENSG00000267056,1243
ENSG00000267059,1002
ENSG00000267061,1301
ENSG00000267062,296
ENSG00000267063,619
ENSG00000267069,1510
ENSG00000267072,521
ENSG00000267073,655
ENSG00000267074,849
ENSG00000267075,4582
ENSG00000267077,720
ENSG00000267078,1449
ENSG00000267079,4492
ENSG00000267084,189
ENSG00000267085,256
ENSG00000267088,441
ENSG00000267089,442
ENSG00000267090,297
ENSG00000267092,457
ENSG00000267095,542
ENSG00000267096,802
ENSG00000267098,1762
ENSG00000267101,4156
ENSG00000267102,627
ENSG00000267108,168
ENSG00000267109,734
ENSG00000267110,975
ENSG00000267113,262
ENSG00000267114,361
ENSG00000267117,441
ENSG00000267120,1925
ENSG00000267124,542
ENSG00000267127,2218
ENSG00000267130,406
ENSG00000267133,2679
ENSG00000267135,287
ENSG00000267136,4745
ENSG00000267137,552
ENSG00000267138,337
ENSG00000267139,452
ENSG00000267140,455
ENSG00000267141,607
ENSG00000267142,999
ENSG00000267143,296
ENSG00000267145,361
ENSG00000267146,581
ENSG00000267148,187
ENSG00000267149,1271
ENSG00000267150,1101
ENSG00000267152,1360
ENSG00000267157,581
ENSG00000267159,475
ENSG00000267160,2569
ENSG00000267166,2430
ENSG00000267168,479
ENSG00000267172,2593
ENSG00000267173,561
ENSG00000267175,3227
ENSG00000267177,228
ENSG00000267179,1709
ENSG00000267180,199
ENSG00000267184,181
ENSG00000267187,571
ENSG00000267188,574
ENSG00000267192,452
ENSG00000267193,2040
ENSG00000267196,375
ENSG00000267197,357
ENSG00000267198,4559
ENSG00000267199,5428
ENSG00000267202,1017
ENSG00000267205,556
ENSG00000267211,337
ENSG00000267212,388
ENSG00000267214,454
ENSG00000267215,2463
ENSG00000267218,939
ENSG00000267219,1784
ENSG00000267220,283
ENSG00000267222,684
ENSG00000267223,1189
ENSG00000267224,465
ENSG00000267227,613
ENSG00000267228,561
ENSG00000267231,369
ENSG00000267232,581
ENSG00000267234,488
ENSG00000267238,556
ENSG00000267239,2418
ENSG00000267240,399
ENSG00000267244,1697
ENSG00000267247,1415
ENSG00000267248,1779
ENSG00000267249,720
ENSG00000267250,1629
ENSG00000267251,2035
ENSG00000267255,569
ENSG00000267257,2553
ENSG00000267260,2069
ENSG00000267261,958
ENSG00000267263,768
ENSG00000267269,635
ENSG00000267271,334
ENSG00000267273,677
ENSG00000267274,468
ENSG00000267277,866
ENSG00000267283,661
ENSG00000267284,6280
ENSG00000267285,574
ENSG00000267286,466
ENSG00000267287,5883
ENSG00000267292,364
ENSG00000267293,1524
ENSG00000267295,569
ENSG00000267298,559
ENSG00000267303,1850
ENSG00000267304,482
ENSG00000267305,372
ENSG00000267311,1100
ENSG00000267312,1070
ENSG00000267314,580
ENSG00000267317,911
ENSG00000267318,481
ENSG00000267320,1155
ENSG00000267324,1240
ENSG00000267328,660
ENSG00000267335,786
ENSG00000267338,546
ENSG00000267340,198
ENSG00000267341,324
ENSG00000267342,1419
ENSG00000267344,457
ENSG00000267345,794
ENSG00000267349,451
ENSG00000267353,2197
ENSG00000267354,726
ENSG00000267356,517
ENSG00000267359,457
ENSG00000267360,965
ENSG00000267363,249
ENSG00000267364,1232
ENSG00000267366,487
ENSG00000267370,712
ENSG00000267371,482
ENSG00000267372,1238
ENSG00000267373,367
ENSG00000267375,242
ENSG00000267378,1268
ENSG00000267379,252
ENSG00000267383,11760
ENSG00000267385,1803
ENSG00000267387,1346
ENSG00000267389,1568
ENSG00000267393,480
ENSG00000267396,846
ENSG00000267397,1609
ENSG00000267400,287
ENSG00000267401,972
ENSG00000267404,1026
ENSG00000267405,3512
ENSG00000267408,486
ENSG00000267409,1411
ENSG00000267412,1708
ENSG00000267415,187
ENSG00000267417,756
ENSG00000267422,1094
ENSG00000267423,579
ENSG00000267426,550
ENSG00000267429,1103
ENSG00000267430,1153
ENSG00000267433,174
ENSG00000267437,319
ENSG00000267439,2075
ENSG00000267441,589
ENSG00000267443,529
ENSG00000267446,1015
ENSG00000267448,574
ENSG00000267455,568
ENSG00000267456,385
ENSG00000267457,544
ENSG00000267458,270
ENSG00000267461,384
ENSG00000267462,1762
ENSG00000267466,1767
ENSG00000267469,564
ENSG00000267471,349
ENSG00000267474,889
ENSG00000267476,1372
ENSG00000267477,727
ENSG00000267478,1468
ENSG00000267481,921
ENSG00000267482,94
ENSG00000267487,259
ENSG00000267490,983
ENSG00000267491,1735
ENSG00000267492,166
ENSG00000267501,740
ENSG00000267503,665
ENSG00000267504,1101
ENSG00000267505,932
ENSG00000267506,15488
ENSG00000267507,488
ENSG00000267509,1338
ENSG00000267510,405
ENSG00000267515,596
ENSG00000267518,321
ENSG00000267520,5702
ENSG00000267523,549
ENSG00000267526,1447
ENSG00000267529,570
ENSG00000267533,1148
ENSG00000267543,570
ENSG00000267546,1532
ENSG00000267547,537
ENSG00000267552,704
ENSG00000267554,560
ENSG00000267555,435
ENSG00000267557,1488
ENSG00000267558,141
ENSG00000267559,2208
ENSG00000267560,1565
ENSG00000267561,2013
ENSG00000267563,523
ENSG00000267564,1015
ENSG00000267565,403
ENSG00000267567,1071
ENSG00000267568,6400
ENSG00000267571,2351
ENSG00000267574,415
ENSG00000267576,906
ENSG00000267579,492
ENSG00000267580,659
ENSG00000267582,360
ENSG00000267585,537
ENSG00000267587,621
ENSG00000267591,421
ENSG00000267592,225
ENSG00000267601,367
ENSG00000267605,4745
ENSG00000267606,981
ENSG00000267610,1583
ENSG00000267611,187
ENSG00000267612,600
ENSG00000267614,241
ENSG00000267615,230
ENSG00000267617,1520
ENSG00000267618,1638
ENSG00000267620,1618
ENSG00000267623,1060
ENSG00000267624,291
ENSG00000267625,185
ENSG00000267627,926
ENSG00000267628,784
ENSG00000267629,5409
ENSG00000267630,625
ENSG00000267632,1736
ENSG00000267633,1028
ENSG00000267638,359
ENSG00000267640,207
ENSG00000267644,721
ENSG00000267646,2515
ENSG00000267648,871
ENSG00000267649,1449
ENSG00000267650,1167
ENSG00000267651,2124
ENSG00000267653,1215
ENSG00000267655,714
ENSG00000267656,710
ENSG00000267661,329
ENSG00000267665,6680
ENSG00000267666,3319
ENSG00000267670,518
ENSG00000267672,1224
ENSG00000267674,340
ENSG00000267675,646
ENSG00000267677,2010
ENSG00000267678,152
ENSG00000267681,300
ENSG00000267682,375
ENSG00000267687,541
ENSG00000267688,472
ENSG00000267689,195
ENSG00000267693,259
ENSG00000267694,1034
ENSG00000267695,1020
ENSG00000267698,1588
ENSG00000267699,1228
ENSG00000267703,401
ENSG00000267705,625
ENSG00000267706,3058
ENSG00000267707,701
ENSG00000267709,1188
ENSG00000267711,394
ENSG00000267713,398
ENSG00000267716,670
ENSG00000267722,258
ENSG00000267723,4423
ENSG00000267724,2117
ENSG00000267725,259
ENSG00000267727,482
ENSG00000267729,197
ENSG00000267731,2919
ENSG00000267732,1437
ENSG00000267733,719
ENSG00000267734,746
ENSG00000267735,691
ENSG00000267737,2387
ENSG00000267740,506
ENSG00000267743,548
ENSG00000267745,1212
ENSG00000267746,507
ENSG00000267748,528
ENSG00000267749,2016
ENSG00000267755,392
ENSG00000267756,830
ENSG00000267758,496
ENSG00000267760,1758
ENSG00000267762,618
ENSG00000267765,719
ENSG00000267766,207
ENSG00000267768,199
ENSG00000267769,510
ENSG00000267770,582
ENSG00000267771,111
ENSG00000267773,489
ENSG00000267774,1081
ENSG00000267780,1909
ENSG00000267782,475
ENSG00000267783,1287
ENSG00000267784,3590
ENSG00000267786,1007
ENSG00000267788,259
ENSG00000267789,1529
ENSG00000267791,272
ENSG00000267793,570
ENSG00000267794,108
ENSG00000267800,273
ENSG00000267801,3175
ENSG00000267808,1187
ENSG00000267811,640
ENSG00000267815,457
ENSG00000267827,579
ENSG00000267834,497
ENSG00000267838,880
ENSG00000267857,789
ENSG00000267868,1297
ENSG00000267872,2094
ENSG00000267879,3266
ENSG00000267881,277
ENSG00000267882,2253
ENSG00000267886,967
ENSG00000267890,575
ENSG00000267892,1580
ENSG00000267895,371
ENSG00000267898,1211
ENSG00000267904,546
ENSG00000267919,542
ENSG00000267922,332
ENSG00000267924,2291
ENSG00000267927,578
ENSG00000267934,5134
ENSG00000267939,1048
ENSG00000267940,1353
ENSG00000267943,4060
ENSG00000267952,382
ENSG00000267968,392
ENSG00000267980,746
ENSG00000267984,219
ENSG00000267986,388
ENSG00000267990,421
ENSG00000267992,797
ENSG00000268027,1440
ENSG00000268030,2001
ENSG00000268047,1216
ENSG00000268051,607
ENSG00000268053,1916
ENSG00000268055,727
ENSG00000268056,467
ENSG00000268069,1080
ENSG00000268070,572
ENSG00000268078,575
ENSG00000268080,258
ENSG00000268081,3036
ENSG00000268083,963
ENSG00000268087,376
ENSG00000268088,363
ENSG00000268093,1135
ENSG00000268105,896
ENSG00000268107,2258
ENSG00000268108,520
ENSG00000268112,217
ENSG00000268116,165
ENSG00000268119,3668
ENSG00000268120,667
ENSG00000268129,665
ENSG00000268133,456
ENSG00000268153,384
ENSG00000268157,494
ENSG00000268163,664
ENSG00000268170,1800
ENSG00000268173,5142
ENSG00000268181,2424
ENSG00000268184,921
ENSG00000268189,701
ENSG00000268191,520
ENSG00000268193,685
ENSG00000268199,778
ENSG00000268201,550
ENSG00000268203,296
ENSG00000268204,843
ENSG00000268209,728
ENSG00000268218,3660
ENSG00000268230,3929
ENSG00000268231,813
ENSG00000268240,3136
ENSG00000268278,1367
ENSG00000268279,653
ENSG00000268287,598
ENSG00000268288,515
ENSG00000268289,280
ENSG00000268292,583
ENSG00000268293,342
ENSG00000268296,960
ENSG00000268309,432
ENSG00000268316,552
ENSG00000268326,868
ENSG00000268361,393
ENSG00000268362,5742
ENSG00000268375,260
ENSG00000268379,2072
ENSG00000268390,443
ENSG00000268392,462
ENSG00000268400,1975
ENSG00000268401,3297
ENSG00000268407,202
ENSG00000268416,8328
ENSG00000268434,558
ENSG00000268442,1056
ENSG00000268455,1595
ENSG00000268458,332
ENSG00000268460,4041
ENSG00000268461,212
ENSG00000268465,443
ENSG00000268472,1132
ENSG00000268473,744
ENSG00000268475,344
ENSG00000268486,737
ENSG00000268496,483
ENSG00000268499,432
ENSG00000268505,4541
ENSG00000268520,473
ENSG00000268530,1202
ENSG00000268531,2163
ENSG00000268533,521
ENSG00000268536,1789
ENSG00000268543,495
ENSG00000268555,2479
ENSG00000268560,628
ENSG00000268565,392
ENSG00000268566,2708
ENSG00000268573,4382
ENSG00000268575,5079
ENSG00000268582,288
ENSG00000268583,2175
ENSG00000268584,795
ENSG00000268589,242
ENSG00000268593,306
ENSG00000268595,4985
ENSG00000268597,386
ENSG00000268601,556
ENSG00000268603,1105
ENSG00000268605,561
ENSG00000268614,942
ENSG00000268618,297
ENSG00000268620,212
ENSG00000268623,729
ENSG00000268628,1900
ENSG00000268635,3660
ENSG00000268636,360
ENSG00000268643,634
ENSG00000268649,594
ENSG00000268650,2952
ENSG00000268652,872
ENSG00000268659,631
ENSG00000268669,558
ENSG00000268670,684
ENSG00000268673,561
ENSG00000268677,427
ENSG00000268678,1056
ENSG00000268683,413
ENSG00000268685,237
ENSG00000268686,3387
ENSG00000268707,507
ENSG00000268711,322
ENSG00000268713,1385
ENSG00000268723,355
ENSG00000268734,748
ENSG00000268739,240
ENSG00000268743,371
ENSG00000268744,2593
ENSG00000268745,68
ENSG00000268746,344
ENSG00000268750,606
ENSG00000268756,1206
ENSG00000268764,328
ENSG00000268777,430
ENSG00000268790,548
ENSG00000268797,575
ENSG00000268798,1100
ENSG00000268803,728
ENSG00000268818,852
ENSG00000268833,1666
ENSG00000268836,547
ENSG00000268839,304
ENSG00000268842,359
ENSG00000268845,573
ENSG00000268854,375
ENSG00000268858,4116
ENSG00000268864,1356
ENSG00000268866,964
ENSG00000268870,617
ENSG00000268884,594
ENSG00000268886,640
ENSG00000268892,1102
ENSG00000268896,448
ENSG00000268903,755
ENSG00000268906,680
ENSG00000268912,2517
ENSG00000268922,197
ENSG00000268926,3919
ENSG00000268931,511
ENSG00000268938,599
ENSG00000268945,635
ENSG00000268947,1016
ENSG00000268957,277
ENSG00000268967,245
ENSG00000268970,644
ENSG00000268981,1090
ENSG00000268985,405
ENSG00000268987,540
ENSG00000269014,284
ENSG00000269025,528
ENSG00000269026,612
ENSG00000269032,199
ENSG00000269035,892
ENSG00000269043,3870
ENSG00000269044,1473
ENSG00000269050,818
ENSG00000269053,470
ENSG00000269066,610
ENSG00000269068,1129
ENSG00000269069,2039
ENSG00000269082,553
ENSG00000269085,190
ENSG00000269095,515
ENSG00000269102,447
ENSG00000269106,409
ENSG00000269107,574
ENSG00000269110,522
ENSG00000269124,472
ENSG00000269125,182
ENSG00000269130,329
ENSG00000269139,484
ENSG00000269155,2719
ENSG00000269161,460
ENSG00000269176,763
ENSG00000269177,561
ENSG00000269179,575
ENSG00000269181,272
ENSG00000269188,469
ENSG00000269189,1051
ENSG00000269191,440
ENSG00000269194,658
ENSG00000269210,1111
ENSG00000269236,980
ENSG00000269237,472
ENSG00000269242,838
ENSG00000269246,352
ENSG00000269256,1348
ENSG00000269271,847
ENSG00000269274,1113
ENSG00000269275,547
ENSG00000269288,337
ENSG00000269289,2188
ENSG00000269292,296
ENSG00000269296,3783
ENSG00000269300,537
ENSG00000269307,1207
ENSG00000269318,1812
ENSG00000269321,359
ENSG00000269349,880
ENSG00000269350,661
ENSG00000269353,549
ENSG00000269354,255
ENSG00000269356,647
ENSG00000269365,282
ENSG00000269371,293
ENSG00000269373,317
ENSG00000269374,639
ENSG00000269376,649
ENSG00000269385,272
ENSG00000269387,169
ENSG00000269388,929
ENSG00000269397,1500
ENSG00000269399,2234
ENSG00000269400,477
ENSG00000269403,551
