Gene name	Human gene name
Upk2	UPK2
Hsd17b10	HSD17B10
Dnttip2	DNTTIP2
Dus4l	DUS4L
Ccdc28b	CCDC28B
Htr3a	HTR3A
Ylpm1	YLPM1
Mios	MIOS
Mef2d	MEF2D
Dab2ip	DAB2IP
Ndufs7	NDUFS7
Ajap1	AJAP1
Pcyt1b	PCYT1B
Megf6	MEGF6
Cep170b	CEP170B
Sgsm3	SGSM3
Pdk3	PDK3
Ankhd1	ANKHD1
Dlx6	DLX6
Tfb2m	TFB2M
Bicd1	BICD1
Slc18b1	SLC18B1
Cyb561a3	CYB561A3
Mon1a	MON1A
Nrsn1	NRSN1
Aptx	APTX
Thbs4	THBS4
Nalf2	NALF2
Pfdn1	PFDN1
Popdc3	POPDC3
Fmr1nb	FMR1NB
Cdh20	CDH20
Car14	CA14
Nck1	NCK1
Dcaf5	DCAF5
Adgb	ADGB
Fam193a	FAM193A
Lmntd1	LMNTD1
Ubap1l	UBAP1L
Cnnm2	CNNM2
Me2	ME2
Pole2	POLE2
Omd	OMD
Elovl5	ELOVL5
Tgfbi	TGFBI
Dohh	DOHH
Ak3	AK3
Tox	TOX
Drc1	DRC1
A830018L16Rik	C8orf34
Impa1	IMPA1
Cd274	CD274
Dpf3	DPF3
Krba1	KRABD3
Cyp26c1	CYP26C1
Mtrf1l	MTRF1L
A1cf	A1CF
Bag1	BAG1
Thbd	THBD
Hcn2	HCN2
Pabir3	PABIR3
Sstr4	SSTR4
Zbtb10	ZBTB10
Gnaz	GNAZ
Lipm	LIPM
Sfpq	SFPQ
Spg21	SPG21
Rps6kl1	RPS6KL1
Mrpl54	MRPL54
Lyrm4	LYRM4
Pgm5	PGM5
Tasor2	TASOR2
Pitpnb	PITPNB
Tmem164	TMEM164
Lyrm2	LYRM2
Cep78	CEP78
R3hdm4	R3HDM4
Il6ra	IL6R
Tgfbr1	TGFBR1
Tbx5	TBX5
Spink6	SPINK6
F2r	F2R
Pcdhgb6	PCDHGB6
Nkd2	NKD2
Tk2	TK2
Matr3	MATR3
Brwd3	BRWD3
Arid5b	ARID5B
Cyb561d1	CYB561D1
Nsun2	NSUN2
Zfp518a	ZNF518A
Myb	MYB
Ccdc86	CCDC86
Esam	ESAM
Ube2j1	UBE2J1
Pdgfra	PDGFRA
Myo18a	MYO18A
Gsto2	GSTO2
Amdhd1	AMDHD1
Lhfpl1	LHFPL1
Elk1	ELK1
Fam162b	FAM162B
Padi3	PADI3
Car7	CA7
Ston2	STON2
Dock11	DOCK11
Zfr2	ZFR2
Ccnj	CCNJ
Nbl1	NBL1
Ncapg2	NCAPG2
Slc22a6	SLC22A6
Coro1b	CORO1B
Mpv17l2	MPV17L2
Cops5	COPS5
Sp8	SP8
Acot6	ACOT6
Tdrd9	TDRD9
Kars1	KARS1
Ropn1l	ROPN1L
Bcap31	BCAP31
Slc38a3	SLC38A3
Gdf3	GDF3
Tigd2	TIGD2
Cd9	CD9
Igfbp6	IGFBP6
Nr5a2	NR5A2
Nit2	NIT2
Setd1b	SETD1B
Retreg1	RETREG1
Nrdc	NRDC
Fkbp3	FKBP3
Hltf	HLTF
Gbx2	GBX2
Tac1	TAC1
Atp1b1	ATP1B1
Carnmt1	CARNMT1
Txlnb	TXLNB
Stag2	STAG2
Fyttd1	FYTTD1
Anxa3	ANXA3
Oxr1	OXR1
Pfkfb3	PFKFB3
Paip2	PAIP2
Trmt112	TRMT112
Irf5	IRF5
Cd34	CD34
Unc5cl	UNC5CL
Rbm20	RBM20
Sfxn2	SFXN2
Sacm1l	SACM1L
Arf6	ARF6
Pdia6	PDIA6
Oit3	OIT3
Ubr2	UBR2
Etfbkmt	ETFBKMT
Tbc1d32	TBC1D32
Fcho2	FCHO2
Slc12a9	SLC12A9
Cntf	CNTF
Dmrt1	DMRT1
Atp13a4	ATP13A4
Tmem109	TMEM109
Sycp1	SYCP1
Cd48	CD48
Chd4	CHD4
Tmem198	TMEM198
Arv1	ARV1
Cdk4	CDK4
Erlin1	ERLIN1
Cd244a	CD244
Fut8	FUT8
Gm34066	C2orf66
Pcdha3	PCDHA3
Catip	CATIP
Poli	POLI
Nphs2	NPHS2
Cdk2ap2	CDK2AP2
Mettl21e	METTL21EP
Vti1a	VTI1A
Prelp	PRELP
Banp	BANP
Apbb2	APBB2
Eef1a1	EEF1A1
Zc3h12d	ZC3H12D
Lrrc52	LRRC52
Pkp1	PKP1
Slc9b1	SLC9B1
Nabp2	NABP2
Chga	CHGA
Dimt1	DIMT1
Vangl1	VANGL1
Smc3	SMC3
Heatr5b	HEATR5B
Tnnt3	TNNT3
Cxcr1	CXCR1
Mpp7	MPP7
Tex22	TEX22
Samd11	SAMD11
Tram2	TRAM2
Kcnh3	KCNH3
Ckap4	CKAP4
Vcan	VCAN
Polrmt	POLRMT
Ddx1	DDX1
Magix	MAGIX
Kmo	KMO
Mrpl3	MRPL3
Akna	AKNA
P2ry10	P2RY10
Cybb	CYBB
Ppef1	PPEF1
Abhd17a	ABHD17A
Slit1	SLIT1
Tars1	TARS1
Pxdc1	PXDC1
Vcp	VCP
Rnf149	RNF149
Pla2r1	PLA2R1
Gng4	GNG4
Tcp11l2	TCP11L2
Porcn	PORCN
Pi4ka	PI4KA
Fubp1	FUBP1
Phf14	PHF14
Lhfpl5	LHFPL5
Cenpp	CENPP
Prrt1	PRRT1
Med30	MED30
Elp2	ELP2
Gdap1	GDAP1
B230219D22Rik	C5orf24
Gxylt1	GXYLT1
Tmem170b	TMEM170B
Best3	BEST3
Eif4e1b	EIF4E1B
Ccdc59	CCDC59
Ranbp3	RANBP3
Tuba4a	TUBA4A
Klf16	KLF16
Dbx2	DBX2
Mtfr2	MTFR2
Ctnnb1	CTNNB1
Mfsd5	SLC61A1
Rhpn1	RHPN1
2610028H24Rik	C21orf58
Pigc	PIGC
Pla2g4a	PLA2G4A
Pym1	PYM1
Rnf103	RNF103
Zeb2	ZEB2
Kdm1b	KDM1B
Fam184a	FAM184A
Kat5	KAT5
Ybx1	YBX1
Mest	MEST
A530016L24Rik	C14orf180
Cnot9	CNOT9
Pus7	PUS7
Esr2	ESR2
Tmem276	TMEM276
Card10	CARD10
Cfap126	CFAP126
Cdca7l	CDCA7L
Ndufaf6	NDUFAF6
Ankrd33	ANKRD33
Fbxo7	FBXO7
Tnks1bp1	TNKS1BP1
Sqle	SQLE
Atg2b	ATG2B
Mstn	MSTN
Chrng	CHRNG
Hook2	HOOK2
Fam83d	FAM83D
Vps8	VPS8
Hal	HAL
Ggh	GGH
Accsl	ACCSL
Klhl30	KLHL30
Il6st	IL6ST
Cpsf3	CPSF3
Septin3	SEPTIN3
Aire	AIRE
Tbc1d13	TBC1D13
Dhx57	DHX57
Ankrd1	ANKRD1
Prr5	PRR5
Zc3hav1	ZC3HAV1
Zfp326	ZNF326
Azin1	AZIN1
Ppp1r14b	PPP1R14B
U2surp	U2SURP
Fem1c	FEM1C
Ifit2	IFIT2
Odad2	ODAD2
Fads1	FADS1
Bzw1	BZW1
Msx2	MSX2
Arid3c	ARID3C
Tex11	TEX11
Slf1	SLF1
Lias	LIAS
Galk2	GALK2
Ccbe1	CCBE1
Spata6	SPATA6
Cd163	CD163
Lrrtm2	LRRTM2
Cyb5a	CYB5A
Usp12	USP12
Ankrd29	ANKRD29
Spata18	SPATA18
Cfap58	CFAP58
Hgh1	HGH1
Cmas	CMAS
Trpc5os	TRPC5OS
Myrf	MYRF
Pgrmc1	PGRMC1
Aard	AARD
Taf4	TAF4
Tctn2	TCTN2
Asb9	ASB9
Pop1	POP1
Tmx1	TMX1
Atp2b3	ATP2B3
Plekhg6	PLEKHG6
Supt3	SUPT3H
Ddx59	DDX59
Klf11	KLF11
Riok3	RIOK3
Tmem141	TMEM141
Crcp	CRCP
Prlr	PRLR
Atp6v1c2	ATP6V1C2
Echdc1	ECHDC1
Gtpbp4	GTPBP4
Rtf1	RTF1
Cdc42	CDC42
Vamp8	VAMP8
Wfdc9	WFDC9
Vps51	VPS51
Lpgat1	LPGAT1
Stx18	STX18
Clic3	CLIC3
Arx	ARX
Tnks2	TNKS2
Clcn1	CLCN1
Tmem185a	TMEM185A
Trim69	TRIM69
Kmt2a	KMT2A
Kdm4b	KDM4B
Nt5c1b	NT5C1B
Nup43	NUP43
Ndp	NDP
Rfwd3	RFWD3
Nyx	NYX
Cytip	CYTIP
Tmem223	TMEM223
Ffar4	FFAR4
BC005537	C6orf62
Spmip5	SPMIP5
Rbm41	RBM41
Vsig8	VSIG8
Fabp7	FABP7
Styxl2	STYXL2
Tet1	TET1
Ippk	IPPK
Prtg	PRTG
Il1b	IL1B
Csgalnact1	CSGALNACT1
Nhsl1	NHSL1
Prg3	PRG3
Trmt2b	TRMT2B
Vps37c	VPS37C
Wfdc5	WFDC5
Scamp2	SCAMP2
Lypla1	LYPLA1
Mtres1	MTRES1
Prdm6	PRDM6
Bpifa3	BPIFA3
Pum2	PUM2
Rbp4	RBP4
Tmem200a	TMEM200A
Tuba3b	TUBA3D
Slc6a7	SLC6A7
Polk	POLK
Zswim2	ZSWIM2
Tab2	TAB2
Mobp	MOBP
Itpr1	ITPR1
Lipn	LIPN
Hars2	HARS2
Ptger4	PTGER4
Rnf217	RNF217
Pdcd1lg2	PDCD1LG2
Adcy6	ADCY6
Ncor2	NCOR2
Hc	C5
Elovl3	ELOVL3
Wnt8b	WNT8B
Mcm4	MCM4
Dennd4b	DENND4B
Afg2b	AFG2B
Ppp6r3	PPP6R3
Ikbkb	IKBKB
Ctnnd2	CTNND2
Arhgap4	ARHGAP4
Fcnb	FCN1
Mink1	MINK1
Ptpru	PTPRU
Tmem70	TMEM70
Usp15	USP15
Ptpn18	PTPN18
Chodl	CHODL
Acy1	ACY1
Slc44a3	SLC44A3
Clcn2	CLCN2
Hrh4	HRH4
Arfgef1	ARFGEF1
Rgs19	RGS19
Prickle2	PRICKLE2
Slc23a1	SLC23A1
Ugt8a	UGT8
Eif4e3	EIF4E3
Arsi	ARSI
Dctn4	DCTN4
Rab11fip5	RAB11FIP5
Sugct	SUGCT
Il12a	IL12A
Ddx47	DDX47
Slc2a13	SLC2A13
Mast4	MAST4
Shox2	SHOX2
Abhd16b	ABHD16B
Actl10	ACTL10
Apol6	APOL6
Defb29	DEFB116
Mybphl	MYBPHL
Wfdc12	WFDC12
Mrpl4	MRPL4
Zfp7	ZNF7
Pmaip1	PMAIP1
Fam210a	FAM210A
Mttp	MTTP
Stard4	STARD4
Zhx1	ZHX1
Hoxc8	HOXC8
Ndufa2	NDUFA2
Mybpc3	MYBPC3
Bik	BIK
Rnf14	RNF14
Slc25a32	SLC25A32
Wnt7a	WNT7A
Rpa3	RPA3
Aggf1	AGGF1
Naprt	NAPRT
Pax4	PAX4
Runx1t1	RUNX1T1
Mageb16	MAGEB16
Mreg	MREG
Lad1	LAD1
Fundc2	FUNDC2
Jph2	JPH2
Timm17a	TIMM17A
Bmp2k	BMP2K
Rad54l	RAD54L
Arl6ip6	ARL6IP6
Ppp1r17	PPP1R17
Gcnt4	GCNT4
Thumpd3	THUMPD3
Rbms3	RBMS3
Tafa5	TAFA5
Stard3nl	STARD3NL
Ankrd33b	ANKRD33B
Styxl1	STYXL1
Fabp12	FABP12
Cab39	CAB39
Txndc2	TXNDC2
Stk40	STK40
Plrg1	PLRG1
Wdr43	WDR43
Sh3bp1	SH3BP1
Mak	MAK
Anapc2	ANAPC2
Pgam5	PGAM5
Noc3l	NOC3L
Bbx	BBX
Med8	MED8
Mmp17	MMP17
Dnase1l1	DNASE1L1
Crb1	CRB1
Upf3a	UPF3A
Serpini2	SERPINI2
Eif2ak3	EIF2AK3
Patl1	PATL1
S100a3	S100A3
Dusp22	DUSP22
Ankrd46	ANKRD46
Prkci	PRKCI
Mpl	MPL
Ccno	CCNO
Marveld2	MARVELD2
Angel2	ANGEL2
Rps6ka4	RPS6KA4
2210016L21Rik	C12orf43
Acot12	ACOT12
Galnt12	GALNT12
Kcnu1	KCNU1
Fam3c	FAM3C
Prps2	PRPS2
Nipal2	NIPAL2
S1pr3	S1PR3
Cdh15	CDH15
Ugt2a1	UGT2A1
Cd164l2	CD164L2
Rnf180	RNF180
Tsr2	TSR2
Pole	POLE
Stambpl1	STAMBPL1
Rp2	RP2
Slc25a25	SLC25A25
Mtap	MTAP
Cntnap4	CNTNAP4
Ankrd54	ANKRD54
Sirt6	SIRT6
Klhdc3	KLHDC3
Nuak2	NUAK2
Ssx2ip	SSX2IP
Phlpp1	PHLPP1
Fuca1	FUCA1
Pcbd2	PCBD2
Efnb1	EFNB1
Tstd1	TSTD1
Podxl	PODXL
Mbtps2	MBTPS2
Pla2g5	PLA2G5
Gmppb	GMPPB
Pon1	PON1
Dse	DSE
Lman2l	LMAN2L
Skic3	SKIC3
Zscan25	ZSCAN25
Ermp1	ERMP1
Rimoc1	RIMOC1
Iqcd	DRC10
Apof	APOF
Zc3h7a	ZC3H7A
Ndufaf4	NDUFAF4
Tmem263	TMEM263
Iqcf6	IQCF6
Kl	KL
Zfp786	ZNF786
Ptpn23	PTPN23
Ddb2	DDB2
Cyp26b1	CYP26B1
Slc2a1	SLC2A1
Hmgn5	HMGN5
Ly6e	LY6E
Tceal7	TCEAL7
Tada3	TADA3
Klhl8	KLHL8
Hccs	HCCS
Smarcc2	SMARCC2
Zbtb47	ZBTB47
Col9a2	COL9A2
Adgrg3	ADGRG3
Prkar2a	PRKAR2A
Psd	PSD
Arrdc5	ARRDC5
Rgs13	RGS13
Muc19	MUC19
Gla	GLA
Dpys	DPYS
Aurkaip1	AURKAIP1
Bpnt1	BPNT1
Lmo3	LMO3
L3mbtl2	L3MBTL2
Herpud2	HERPUD2
Pabir2	PABIR2
Morn2	MORN2
Pink1	PINK1
Twsg1	TWSG1
Pmp22	PMP22
Adrb2	ADRB2
Txnl4a	TXNL4A
Slc12a7	SLC12A7
Sytl3	SYTL3
Frmpd1	FRMPD1
Kcnk10	KCNK10
Atrn	ATRN
Zfhx4	ZFHX4
Zfyve21	ZFYVE21
Ndrg4	NDRG4
Tada1	TADA1
Ctsh	CTSH
Abcb9	ABCB9
Kyat3	KYAT3
Prune2	PRUNE2
Ecscr	ECSCR
Add2	ADD2
Dop1b	DOP1B
Blzf1	BLZF1
Septin6	SEPTIN6
Dagla	DAGLA
Reep2	REEP2
Lclat1	LCLAT1
Drd2	DRD2
Tbcd	TBCD
Cyb5rl	CYB5RL
Cers5	CERS5
Rims1	RIMS1
Tpgs2	TPGS2
C1qtnf4	C1QTNF4
Lix1l	LIX1L
Zfp598	ZNF598
Epb42	EPB42
Nxf1	NXF1
Slc16a4	SLC16A4
Spink2	SPINK2
Pgf	PGF
Fgf5	FGF5
Npy2r	NPY2R
Chpf2	CHPF2
Foxo1	FOXO1
Daam1	DAAM1
Elf2	ELF2
Gca	GCA
Fbxl4	FBXL4
Grxcr2	GRXCR2
Pik3c3	PIK3C3
Rnpep	RNPEP
Lyar	LYAR
Avpr2	AVPR2
Polr1c	POLR1C
Pafah1b2	PAFAH1B2
Srsf6	SRSF6
Serpina7	SERPINA7
Macroh2a1	MACROH2A1
Plxna3	PLXNA3
Mif	MIF
Nnat	NNAT
Mob3a	MOB3A
Sgms1	SGMS1
Wdr18	WDR18
Mdn1	MDN1
Arfgap3	ARFGAP3
Tmem63b	TMEM63B
Rgs8	RGS8
Rpgr	RPGR
Ampd2	AMPD2
Bloc1s1	BLOC1S1
Hoxa9	HOXA9
Lrrn3	LRRN3
Ric8b	RIC8B
Elmod3	ELMOD3
Strn3	STRN3
Zcwpw2	ZCWPW2
Sco2	SCO2
Tamalin	TAMALIN
Tagln3	TAGLN3
Tmod1	TMOD1
Bnipl	BNIPL
Plbd2	PLBD2
Kcnj1	KCNJ1
Ntan1	NTAN1
Mrpl36	MRPL36
Cdh18	CDH18
Lemd1	LEMD1
Emb	EMB
Pias2	PIAS2
Jmjd4	JMJD4
Me1	ME1
Slc25a45	SLC25A45
Etnppl	ETNPPL
Mex3d	MEX3D
Tatdn1	TATDN1
Tram1	TRAM1
Dnajc14	DNAJC14
Cuedc2	CUEDC2
Dmrta2	DMRTA2
Evpl	EVPL
Slc22a23	SLC22A23
Kcnn3	KCNN3
Slc6a4	SLC6A4
Pmf1	PMF1
Tal1	TAL1
Bco1	BCO1
Zfp800	ZNF800
Or2c1	OR2C1
Pdzk1ip1	PDZK1IP1
Zscan26	ZSCAN26
Pros1	PROS1
Cetn3	CETN3
Ifi30	IFI30
Gstk1	GSTK1
Prkcz	PRKCZ
Snx27	SNX27
Tnpo2	TNPO2
Coq5	COQ5
Pan2	PAN2
Mrpl15	MRPL15
Tprg1	TPRG1
Grik1	GRIK1
Hcn1	HCN1
Smox	SMOX
Hsbp1l1	HSBP1L1
Tent4a	TENT4A
Gm94	C5orf46
Batf	BATF
2300002M23Rik	C6orf15
Csrnp2	CSRNP2
Syt16	SYT16
Ski	SKI
Cidea	CIDEA
Arhgef12	ARHGEF12
Mdh1b	MDH1B
Kctd1	KCTD1
Pla2g2d	PLA2G2D
Lrrc24	LRRC24
Npepps	NPEPPS
Fst	FST
Paqr7	PAQR7
Pmvk	PMVK
Pcdhgc5	PCDHGC5
Brix1	BRIX1
Mybl1	MYBL1
Clec16a	CLEC16A
Ptk7	PTK7
Lrrc47	LRRC47
C2cd5	C2CD5
Zfp839	ZNF839
Pgap4	PGAP4
Hes2	HES2
Med6	MED6
Ptx4	PTX4
Wdr3	WDR3
Dffa	DFFA
Kif2a	KIF2A
Gpa33	GPA33
Pcdh12	PCDH12
Rpl7l1	RPL7L1
Ugt1a1	UGT1A1
5730409E04Rik	C1orf216
Zfp24	ZNF24
Gtf3c2	GTF3C2
Rps19bp1	RPS19BP1
Ccdc88c	CCDC88C
Filip1	FILIP1
Mtbp	MTBP
Rcc2	RCC2
Mrpl2	MRPL2
Maip1	MAIP1
Crem	CREM
Eif3g	EIF3G
Prr35	PRR35
Guca1b	GUCA1B
Zdhhc14	ZDHHC14
Cnst	CNST
Sptlc2	SPTLC2
D030056L22Rik	C9orf40
Pomk	POMK
Lrrn4cl	LRRN4CL
Tprg1l	TPRG1L
Spa17	SPA17
Itga1	ITGA1
Msmo1	MSMO1
Xkr8	XKR8
Zbtb3	ZBTB3
Tpbg	TPBG
Glis3	GLIS3
Kcnj9	KCNJ9
Ankrd34c	ANKRD34C
Uqcc2	UQCC2
Noc2l	NOC2L
Hoatz	HOATZ
Zfp322a	ZNF322
Vsx2	VSX2
Rasl12	RASL12
Shroom2	SHROOM2
Notch3	NOTCH3
Slc25a29	SLC25A29
Map4k5	MAP4K5
Loxl4	LOXL4
Zftraf1	ZFTRAF1
Id4	ID4
Crebrf	CREBRF
F2rl2	F2RL2
Ankrd11	ANKRD11
Ecm2	ECM2
Sin3a	SIN3A
Nexn	NEXN
Got1	GOT1
Gdpd2	GDPD2
Dppa4	DPPA4
Cyrib	CYRIB
Hsd17b3	HSD17B3
Sdccag8	SDCCAG8
Tmem181a	TMEM181
Pitrm1	PITRM1
Ophn1	OPHN1
Utp6	UTP6
Srsf4	SRSF4
Zfp1	ZFP1
Tmem151a	TMEM151A
Anxa1	ANXA1
Ccdc80	CCDC80
Kcnn1	KCNN1
Megf10	MEGF10
Rtp2	RTP2
Pigx	PIGX
Srbd1	SRBD1
Ubr4	UBR4
Lpp	LPP
Sil1	SIL1
Vstm2a	VSTM2A
Gorasp1	GORASP1
Top1	TOP1
Psat1	PSAT1
Wfdc1	WFDC1
Slc9b2	SLC9B2
Akap17a	AKAP17A
Natd1	NATD1
Abca13	ABCA13
Prima1	PRIMA1
Metap1	METAP1
Araf	ARAF
Zfp317	ZNF317
Sting1	STING1
Kctd19	KCTD19
Ccdc85c	CCDC85C
Psmf1	PSMF1
Ppil1	PPIL1
Mark3	MARK3
Liat1	LIAT1
Ptprcap	PTPRCAP
Fbxo47	FBXO47
Capn9	CAPN9
Capn1	CAPN1
Sapcd1	SAPCD1
Trmt2a	TRMT2A
Lonrf1	LONRF1
Wdr55	WDR55
Ttc19	TTC19
Foxp4	FOXP4
Crispld2	CRISPLD2
Slc4a8	SLC4A8
Acvr2a	ACVR2A
BC031181	C18orf32
Tmem38b	TMEM38B
Ube2q2	UBE2Q2
Pex11b	PEX11B
Mc2r	MC2R
Tcirg1	TCIRG1
Esrp2	ESRP2
Mettl5	METTL5
Tlr2	TLR2
Smim3	SMIM3
Napg	NAPG
Rorc	RORC
Ttc39b	TTC39B
Hopx	HOPX
Sall1	SALL1
Apobec3	APOBEC3H
Dipk1a	DIPK1A
Med26	MED26
Fgf20	FGF20
Galntl6	GALNTL6
Aldh8a1	ALDH8A1
Hey2	HEY2
Sema3d	SEMA3D
Lrig3	LRIG3
Abcc12	ABCC12
Mbd5	MBD5
Mif4gd	MIF4GD
Gpr160	GPR160
Trmt1l	TRMT1L
Cdk19	CDK19
Git2	GIT2
Alpk1	ALPK1
Pcdh1	PCDH1
Dcst1	DCST1
Ccdc178	CCDC178
Ndc1	NDC1
Ddb1	DDB1
Mcu	MCU
Vps13c	VPS13C
Ccdc148	CCDC148
Cd79b	CD79B
Fmnl3	FMNL3
Dnase2b	DNASE2B
Iqcj	IQCJ
Palm	PALM
F3	F3
Nars1	NARS1
Tap1	TAP1
Spaca7	SPACA7
Bcl2l15	BCL2L15
Ascc2	ASCC2
Fhod1	FHOD1
Dusp2	DUSP2
Gabpb2	GABPB2
Defb23	DEFB129
Zswim3	ZSWIM3
Cast	CAST
Mt1	MT1B
Chst10	CHST10
Ptpn1	PTPN1
Insrr	INSRR
Cars2	CARS2
Mrtfb	MRTFB
Hs3st1	HS3ST1
Il1r2	IL1R2
Gm128	C1orf56
Smim14	SMIM14
Adgrb3	ADGRB3
Crybg1	CRYBG1
Sertad2	SERTAD2
Neu1	NEU1
Fgf11	FGF11
Ism1	ISM1
Trhde	TRHDE
Wdr38	WDR38
Atp6v1a	ATP6V1A
Cers2	CERS2
Rhbdf2	RHBDF2
Ackr4	ACKR4
Pex6	PEX6
Pip5kl1	PIP5KL1
Klhl18	KLHL18
Kctd17	KCTD17
Pip5k1b	PIP5K1B
E130308A19Rik	KIAA1958
Gcc2	GCC2
Gsta3	GSTA5
Tas1r2	TAS1R2
Errfi1	ERRFI1
Ptpn11	PTPN11
Bach2	BACH2
Bud13	BUD13
Elk4	ELK4
Cep104	CEP104
Epha4	EPHA4
Naalad2	NAALAD2
Pgam2	PGAM2
Sh2d2a	SH2D2A
Marchf11	MARCHF11
Jrk	JRK
Cacng2	CACNG2
Pcif1	PCIF1
Sgca	SGCA
Fyb1	FYB1
Vps45	VPS45
Emc3	EMC3
Rce1	RCE1
Zbtb22	ZBTB22
Mymx	MYMX
Slc16a7	SLC16A7
Sbspon	SBSPON
Spdya	SPDYA
Matn2	MATN2
Dusp23	DUSP23
Crp	CRP
Megf11	MEGF11
Usp18	USP18
Gpm6a	GPM6A
Ociad1	OCIAD1
Ywhae	YWHAE
Plekhb2	PLEKHB2
Atat1	ATAT1
Tspan2	TSPAN2
2700049A03Rik	KIAA0586
Naf1	NAF1
Nxph4	NXPH4
Dtwd2	DTWD2
Them5	THEM5
Dna2	DNA2
Scp2	SCP2
Atg2a	ATG2A
Clic6	CLIC6
Col4a2	COL4A2
Map6d1	MAP6D1
Atg7	ATG7
Abat	ABAT
Ammecr1l	AMMECR1L
Gata3	GATA3
Apool	APOOL
Pde4dip	PDE4DIP
Dhrs7b	DHRS7B
1700066M21Rik	C2orf69
Optc	OPTC
Tgif2	TGIF2
Rnf25	RNF25
Gabra3	GABRA3
Plac8l1	PLAC8L1
Ctxn2	CTXN2
Taf4b	TAF4B
Numb	NUMB
Bfsp1	BFSP1
Mier2	MIER2
Sh3tc2	SH3TC2
Zfp358	ZNF358
Mef2b	MEF2B
Asb6	ASB6
Armcx5	ARMCX5
Fam118b	FAM118B
P4hb	P4HB
Ube2a	UBE2A
Cdx1	CDX1
Vbp1	VBP1
Aldh9a1	ALDH9A1
Oosp1	OOSP1
Snx24	SNX24
Cabp2	CABP2
Stip1	STIP1
Nostrin	NOSTRIN
Mrps6	MRPS6
Pcdhgc3	PCDHGC3
Spidr	SPIDR
Adprm	ADPRM
Gpr174	GPR174
Uhrf1	UHRF1
Ctnna1	CTNNA1
Zmat1	ZMAT1
Gm73394	ZRSR2
C1qtnf2	C1QTNF2
Polr3f	POLR3F
Slc16a2	SLC16A2
Cd72	CD72
Mrpl12	MRPL12
Upf1	UPF1
Myog	MYOG
Stx7	STX7
Gm527	DORIP1
Foxo4	FOXO4
Ccdc187	CCDC187
Armcx3	ARMCX3
Chmp6	CHMP6
D430019H16Rik	C14orf132
Ankmy2	ANKMY2
Sema4g	SEMA4G
Sp100	SP140
Wipi2	WIPI2
Atpaf1	ATPAF1
Aurka	AURKA
Dld	DLD
Itgb1bp2	ITGB1BP2
Ccna2	CCNA2
Alg9	ALG9
B3galt5	B3GALT5
Xpnpep2	XPNPEP2
Mettl1	METTL1
Lox	LOX
Psmd4	PSMD4
Cmss1	CMSS1
Gpr137	GPR137
Mfrp	MFRP
Kalrn	KALRN
Tunar	TUNAR
Ctnna3	CTNNA3
Gpx2	GPX2
Tcea2	TCEA2
Grpel2	GRPEL2
Fggy	FGGY
Gtf2a1	GTF2A1
Hdac3	HDAC3
Ctdsp2	CTDSP2
Osr2	OSR2
Mtm1	MTM1
Kcmf1	KCMF1
Spag1	SPAG1
Churc1	CHURC1
Smarca2	SMARCA2
Pld4	PLD4
Mapk6	MAPK6
Kifbp	KIFBP
Slc39a11	SLC39A11
Tacc3	TACC3
Zfp248	ZNF248
Usp38	USP38
Phyh	PHYH
Atm	ATM
Spryd3	SPRYD3
Evl	EVL
Fbln2	FBLN2
Slc5a12	SLC5A12
Slc25a17	SLC25A17
Prex2	PREX2
Trmt1	TRMT1
Zic4	ZIC4
Chmp2b	CHMP2B
Higd1c	HIGD1C
Rmi2	RMI2
Eaf2	EAF2
Metrn	METRN
Slc48a1	SLC48A1
Mmp8	MMP8
Arid4a	ARID4A
Gga1	GGA1
Mrps18a	MRPS18A
Mpz	MPZ
Mcam	MCAM
R3hdm2	R3HDM2
Senp7	SENP7
Gng13	GNG13
Nr4a2	NR4A2
Daxx	DAXX
Bard1	BARD1
Ssu2	SSUH2
Gng5	GNG5
Flrt2	FLRT2
Ccdc192	CCDC192
Mrps28	MRPS28
F13b	F13B
Ptgr2	PTGR2
Srprb	SRPRB
Wipf3	WIPF3
Actl6a	ACTL6A
Snrpg	SNRPG
Slc25a46	SLC25A46
Rgs5	RGS5
Armcx1	ARMCX1
Poc1a	POC1A
Pcp4l1	PCP4L1
Mrpl13	MRPL13
Cnot4	CNOT4
Orc2	ORC2
Usp49	USP49
Wdr4	WDR4
Vdr	VDR
Ift46	IFT46
Golim4	GOLIM4
Spp1	SPP1
Scml2	SCML2
Aifm3	AIFM3
Slc25a23	SLC25A23
Gadl1	GADL1
Zmynd8	ZMYND8
Prdm2	PRDM2
Ugdh	UGDH
Lmf2	LMF2
Pkia	PKIA
Dcdc2b	DCDC2B
Ccdc51	CCDC51
Hsd17b8	HSD17B8
B4galt2	B4GALT2
Camp	CAMP
Tmem154	TMEM154
Slc9a9	SLC9A9
Pptc7	PPTC7
Mov10	MOV10
Rad17	RAD17
Mog	MOG
Cbx7	CBX7
Fam168b	FAM168B
Chn2	CHN2
Edn3	EDN3
Chrnb4	CHRNB4
Ptprm	PTPRM
Ranbp3l	RANBP3L
Lrrc1	LRRC1
Pfkm	PFKM
Lzts2	LZTS2
She	SHE
Atp6v0a2	ATP6V0A2
Nfe2l3	NFE2L3
Sardh	SARDH
Agl	AGL
Speg	SPEG
Ssbp1	SSBP1
Mms19	MMS19
Riok1	RIOK1
Atxn3	ATXN3
Smc1a	SMC1A
Kirrel3	KIRREL3
